Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2018","2018","tonnes","159960","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2019","2019","tonnes","148024","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2020","2020","tonnes","141183","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4011","Phosphate rock","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4011","Phosphate rock","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4011","Phosphate rock","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","37654","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","33855","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","27705","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2018","2018","tonnes","11087","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2019","2019","tonnes","12142","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","12669","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4005","Sodium nitrate","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4005","Sodium nitrate","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4005","Sodium nitrate","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","1281","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","1701","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4012","Superphosphates above 35%","2020","2020","tonnes","2529","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4013","Superphosphates, other","2018","2018","tonnes","10","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4013","Superphosphates, other","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4013","Superphosphates, other","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","68330","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","65473","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","63173","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","528","Netherlands (Kingdom of the)","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4002","Ammonium sulphate","2018","2018","tonnes","89665","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4002","Ammonium sulphate","2019","2019","tonnes","93789","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4002","Ammonium sulphate","2020","2020","tonnes","105789","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","211794","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","210447","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","228997","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2018","2018","tonnes","124545.71","I","Imputed value"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4008","Other nitrogenous fertilizers, n.e.c.","2019","2019","tonnes","124545.71","I","Imputed value"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2018","2018","tonnes","51052.51","I","Imputed value"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2019","2019","tonnes","51052.51","I","Imputed value"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4027","PK compounds","2018","2018","tonnes","300664.5","I","Imputed value"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4027","PK compounds","2019","2019","tonnes","300664.5","I","Imputed value"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4013","Superphosphates, other","2018","2018","tonnes","801772","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4013","Superphosphates, other","2019","2019","tonnes","787853","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4013","Superphosphates, other","2020","2020","tonnes","737687","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","599373","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","606951","A","Official figure"
"RFB","Fertilizers by Product","554","New Zealand","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","611695","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2020","2020","tonnes","18730.2","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4002","Ammonium sulphate","2020","2020","tonnes","144147.26","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2020","2020","tonnes","1217","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","113047","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4023","Monoammonium phosphate (MAP)","2020","2020","tonnes","25111","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4021","NPK fertilizers","2020","2020","tonnes","10873","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4026","Other NK compounds","2020","2020","tonnes","650","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4024","Other NP compounds","2020","2020","tonnes","34564","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4014","Other phosphatic fertilizers, n.e.c.","2020","2020","tonnes","5648","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4018","Other potassic fertilizers, n.e.c.","2020","2020","tonnes","48722","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4011","Phosphate rock","2020","2020","tonnes","390","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4027","PK compounds","2020","2020","tonnes","189","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","7002","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4025","Potassium nitrate","2020","2020","tonnes","1645","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","2285","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4001","Urea","2020","2020","tonnes","96213286","A","Official figure"
"RFB","Fertilizers by Product","558","Nicaragua","5157","Agricultural Use","4006","Urea and ammonium nitrate solutions (UAN)","2020","2020","tonnes","31051","A","Official figure"
"RFB","Fertilizers by Product","562","Niger","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","9801","A","Official figure"
"RFB","Fertilizers by Product","562","Niger","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","5998","A","Official figure"
"RFB","Fertilizers by Product","562","Niger","5157","Agricultural Use","4021","NPK fertilizers","2018","2018","tonnes","11026","A","Official figure"
"RFB","Fertilizers by Product","562","Niger","5157","Agricultural Use","4021","NPK fertilizers","2019","2019","tonnes","6748","A","Official figure"
"RFB","Fertilizers by Product","562","Niger","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","3675","A","Official figure"
"RFB","Fertilizers by Product","562","Niger","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","2249","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4007","Ammonia, anhydrous","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4007","Ammonia, anhydrous","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4007","Ammonia, anhydrous","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2018","2018","tonnes","80601","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2019","2019","tonnes","93251","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4003","Ammonium nitrate (AN)","2020","2020","tonnes","92641","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4002","Ammonium sulphate","2018","2018","tonnes","1014","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4002","Ammonium sulphate","2019","2019","tonnes","1296","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4002","Ammonium sulphate","2020","2020","tonnes","1210","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2018","2018","tonnes","16747","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2019","2019","tonnes","16144","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4004","Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate","2020","2020","tonnes","15901","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2020","2020","tonnes","0","A","Official figure"
"RFB","Fertilizers by Product","578","Norway","5157","Agricultural Use","4030","Fertilizers n.e.c.","2018","2018","tonnes","2256","A","Official figure"
